"date","initials","day12","est_age","site","nest","brood","eggs","mom_band","dad_band","band","feathers","rwl","mites_nestling","lysis_amt","mass","survived","nestling_notes","mites_pt","nest_notes","nestling_manipulated","nestling_treatment","nestling_manipulation_date","lysis","nestling_num","year","mites","mom_origin","dad_origin","original_site","original_nest","additional_data","clutch_size","max_brood","mites_nest","plasma_amount","slides","tarsus","nestling_manipulation","plasma","sex","mom_biol_band","dad_biol_band"
"2013-07-16","AKH","Y","","Colorado Horse Rescue","34.2","2.0","0.0","2391-83505","2600-27205","2591-02667","",NA,"","",NA,"","DIED;","0","","Y","Nest mites sterilized; Cross foster","","N","","2013","","2600-27791","2600-54771","Colorado Horse Rescue","60.2","Fecal swab data available","4.0","4.0","0","","",NA,NA,"N","","",""
"2013-07-16","AKH","Y","","Colorado Horse Rescue","34.2","2.0","0.0","2391-83505","2600-27205","2591-02668","Y","46","4","","17.68","",";","0","","Y","Nest mites sterilized; Cross foster","","Y","1/3","2013","","2600-27791","2600-54771","Colorado Horse Rescue","60.2","Fecal swab data available","4.0","4.0","0","","Y","11.2",NA,"Y","","",""
"2013-07-16","AKH","Y","","Colorado Horse Rescue","34.2","2.0","0.0","2391-83505","2600-27205","2591-02669","Y","58","0","","18.58","",";","0","","Y","Nest mites sterilized; Cross foster","","Y","2/3","2013","","2600-27791","2600-54771","Colorado Horse Rescue","60.2","Fecal swab data available","4.0","4.0","0","","Y","11.7",NA,"Y","","",""
"2013-07-16","AKH","Y","","Colorado Horse Rescue","34.2","2.0","0.0","2391-83505","2600-27205","2591-02670","Y","53","1","","20.15","",";","0","","Y","Nest mites sterilized; Cross foster","","Y","3/3","2013","","2600-27791","2600-54771","Colorado Horse Rescue","60.2","Fecal swab data available","4.0","4.0","0","","Y","12",NA,"Y","","",""
"2013-07-18","JKH","Y","12","Golden Grizzly","58","1.0","","2600-54913","2640-97006","2591-02671","Y","52","0","","15.73","",";","","Swap Date: 7/8/13","Y","Nest mites present; Cross foster","","Y","1","2013","","2600-27372","2600-27686","Make Believe","45","Fecal swab data available","5.0","5.0","0","","Y","10.4",NA,"Y","","",""
"2013-07-18","JKH","Y","12","Golden Grizzly","58","1.0","","2600-54913","2640-97006","2591-02672","Y","52","0","","15.86","",";","","Swap Date: 7/8/13","Y","Nest mites present; Cross foster","","Y","2","2013","","2600-27372","2600-27686","Make Believe","45","Fecal swab data available","5.0","5.0","0","","Y","10.5",NA,"Y","","",""
"2013-07-18","JKH","Y","12","Golden Grizzly","58","1.0","","2600-54913","2640-97006","2591-02673","Y","55","0","","16.85","",";","","Swap Date: 7/8/13","Y","Nest mites present; Cross foster","","Y","3","2013","","2600-27372","2600-27686","Make Believe","45","Fecal swab data available","5.0","5.0","0","","Y","11",NA,"Y","","",""
"2013-07-18","AKH","Y","12","Make Believe","45","1.0","0.0","2600-27372","2600-27686","2591-02674","Y","50","1","","16.83","",";","","","Y","Nest mites present; Cross foster","","Y","1","2013","","2600-54913","2640-97006","Golden Grizzly","58","Fecal swab data available","5.0","5.0","12","","Y","11.2",NA,"Y","","",""
"2013-07-18","AKH","Y","12","Make Believe","45","1.0","0.0","2600-27372","2600-27686","2591-02675","Y","60","8","","19.62","",";","","","Y","Nest mites present; Cross foster","","Y","2","2013","","2600-54913","2640-97006","Golden Grizzly","58","Fecal swab data available","5.0","5.0","12","","Y","11.3",NA,"Y","","",""
"2013-07-18","AKH","Y","12","Make Believe","45","1.0","0.0","2600-27372","2600-27686","2591-02676","Y","6","5","","18.35","",";","","","Y","Nest mites present; Cross foster","","Y","3","2013","","2600-54913","2640-97006","Golden Grizzly","58","Fecal swab data available","5.0","5.0","12","","Y","11.4",NA,"Y","","",""
"2013-07-18","AKH","Y","12","Make Believe","45","1.0","0.0","2600-27372","2600-27686","2591-02677","Y","62","4","","19.45","",";","","","Y","Nest mites present; Cross foster","","Y","4","2013","","2600-54913","2640-97006","Golden Grizzly","58","Fecal swab data available","5.0","5.0","12","","Y","11.1",NA,"Y","","",""
"2013-07-18","AKH","Y","12","Make Believe","45","1.0","0.0","2600-27372","2600-27686","2591-02678","Y","64","2","","19.9","",";","","","Y","Nest mites present; Cross foster","","Y","5","2013","","2600-54913","2640-97006","Golden Grizzly","58","Fecal swab data available","5.0","5.0","12","","Y","11.4",NA,"Y","","",""
"2013-07-18","AKH","Y","12","Make Believe","46","1.0","","2600-54905","2600-54904","2591-02679","Y","55","0","","18.05","",";","","","Y","Nest mites sterilized; Cross foster","","Y","1","2013","","2600-54772","2600-54743","Colorado Horse Rescue","4","Fecal swab data available","5.0","4.0","0","","Y","10.9",NA,"Y","","",""
"2013-07-18","AKH","Y","12","Make Believe","46","1.0","","2600-54905","2600-54904","2591-02680","Y","64","0","","17.68","",";","","","Y","Nest mites sterilized; Cross foster","","Y","2","2013","","2600-54772","2600-54743","Colorado Horse Rescue","4","Fecal swab data available","5.0","4.0","0","","Y","10.6",NA,"Y","","",""
"2013-07-18","AKH","Y","12","Make Believe","46","1.0","","2600-54905","2600-54904","2591-02681","Y","49","0","","18.59","",";","","","Y","Nest mites sterilized; Cross foster","","Y","3","2013","","2600-54772","2600-54743","Colorado Horse Rescue","4","Fecal swab data available","5.0","4.0","0","","Y","11.1",NA,"Y","","",""
"2013-07-18","AKH","Y","12","Make Believe","46","1.0","","2600-54905","2600-54904","2591-02682","Y","59","0","","20.1","",";","","","Y","Nest mites sterilized; Cross foster","","Y","4","2013","","2600-54772","2600-54743","Colorado Horse Rescue","4","Fecal swab data available","5.0","4.0","0","","Y","11.1",NA,"Y","","",""
"2013-07-21","","Y","12","Tantra","3","2.0","","2600-54727","2600-54725","2591-02683","Y","57","3","","22.01","",";","","","Y","Nest mites sterilized; Cross foster","","Y","1","2013","","2600-54704","2600-27698","Colorado Horse Rescue","90","Fecal swab data available","3.0","4.0","2","","Y","11.6",NA,"Y","","",""
"2013-07-21","","Y","12","Tantra","3","2.0","","2600-54727","2600-54725","2591-02684","Y","54.5","13","","21.53","",";","","","Y","Nest mites sterilized; Cross foster","","Y","2","2013","","2600-54704","2600-27698","Colorado Horse Rescue","90","Fecal swab data available","3.0","4.0","2","","Y","11.5",NA,"Y","","",""
"2013-07-21","","Y","12","Tantra","3","2.0","","2600-54727","2600-54725","2591-02685","Y","47","5","","20.03","",";","","","Y","Nest mites sterilized; Cross foster","","Y","3","2013","","2600-54704","2600-27698","Colorado Horse Rescue","90","Fecal swab data available","3.0","4.0","2","","Y","10.7",NA,"Y","","",""
"2013-07-21","","Y","12","Tantra","3","2.0","","2600-54727","2600-54725","2591-02686","Y","50","10","","19.61","",";","","","Y","Nest mites sterilized; Cross foster","","Y","4","2013","","2600-54704","2600-27698","Colorado Horse Rescue","90","Fecal swab data available","3.0","4.0","2","","Y","10.8",NA,"Y","","",""
"2013-07-21","","Y","12","Tantra","3","2.0","","2600-54727","2600-54725","2591-02687","Y","41","4","","18.48","",";","","","Y","Nest mites sterilized; Cross foster","","Y","5","2013","","2600-54704","2600-27698","Colorado Horse Rescue","90","Fecal swab data available","3.0","4.0","2","","Y","10.6",NA,"Y","","",""
"2013-07-24","AKH","Y","12","Cooks","6.2","2.0","0.0","2600-27780","2540-98859","2591-02688","Y","64","0","","19.14","",";","","","Y","Nest mites present; Cross foster","","Y","1","2013","","2600-27703","2600-54804","Orvilla","21.2","Fecal swab data available","5.0","5.0","0","","Y","11.4",NA,"Y","","",""
"2013-07-24","AKH","Y","12","Cooks","6.2","2.0","0.0","2600-27780","2540-98859","2591-02689","Y","54","0","","19.4","",";","","","Y","Nest mites present; Cross foster","","Y","2","2013","","2600-27703","2600-54804","Orvilla","21.2","Fecal swab data available","5.0","5.0","0","","Y","10.9",NA,"Y","","",""
"2013-07-24","AKH","Y","12","Cooks","6.2","2.0","0.0","2600-27780","2540-98859","2591-02690","Y","49","0","","19.14","",";","","","Y","Nest mites present; Cross foster","","Y","3","2013","","2600-27703","2600-54804","Orvilla","21.2","Fecal swab data available","5.0","5.0","0","","Y","11.1",NA,"Y","","",""
"2013-07-24","AKH","Y","12","Cooks","6.2","2.0","0.0","2600-27780","2540-98859","2591-02691","Y","56","0","","19.95","",";","","","Y","Nest mites present; Cross foster","","Y","4","2013","","2600-27703","2600-54804","Orvilla","21.2","Fecal swab data available","5.0","5.0","0","","Y","11.6",NA,"Y","","",""
"2013-07-24","AKH","Y","12","Cooks","6.2","2.0","0.0","2600-27780","2540-98859","2591-02692","N","42","0","","18.19","",";","","","Y","Nest mites present; Cross foster","","Y","5","2013","","2600-27703","2600-54804","Orvilla","21.2","Fecal swab data available","5.0","5.0","0","","Y","10.9",NA,"Y","","",""
"2013-07-18","AKH","Y","12","Mayas","86","2.0","","2600-27350","2540-98989","2591-02693","Y","57","0","","19.24","",";","","","Y","Nest mites sterilized; Cross foster control","","N","1","2013","","","","","","Fecal swab data available","5.0","4.0","0","","Y","11.2",NA,"Y","","",""
"2013-07-18","AKH","Y","12","Mayas","86","2.0","","2600-27350","2540-98989","2591-02694","Y","55","0","","18.14","",";","","","Y","Nest mites sterilized; Cross foster control","","N","2","2013","","","","","","Fecal swab data available","5.0","4.0","0","","Y","11.4",NA,"Y","","",""
"2013-07-18","AKH","Y","12","Mayas","86","2.0","","2600-27350","2540-98989","2591-02695","Y","57","0","","19.15","",";","","","Y","Nest mites sterilized; Cross foster control","","N","3","2013","","","","","","Fecal swab data available","5.0","4.0","0","","Y","10.9",NA,"Y","","",""
"2013-07-18","AKH","Y","12","Mayas","86","2.0","","2600-27350","2540-98989","2591-02696","Y","59","0","","21.26","",";","","","Y","Nest mites sterilized; Cross foster control","","N","4","2013","","","","","","Fecal swab data available","5.0","4.0","0","","Y","11.3",NA,"Y","","",""
"2013-07-30","AKH","Y","12","Orvilla","27","2.0","","2600-27583","2600-54821","2591-02697","Y","55","0","","19.33","",";","","","Y","Nest mites sterilized; Cross foster control","","N","1","2013","","","","","","Fecal swab data available","5.0","5.0","","","Y","11.1",NA,"Y","","",""
"2013-07-30","AKH","Y","12","Orvilla","27","2.0","","2600-27583","2600-54821","2591-02700","Y","60","0","","18.33","",";","","","Y","Nest mites sterilized; Cross foster control","","N","2","2013","","","","","","Fecal swab data available","5.0","5.0","","","N","11.2",NA,"N","","",""
"2013-06-30","MDM","Y","12","Schaap","65","1.0","0.0","2600-54712","2600-54707","2591-02801","Y","52","20","","16.72","","pale, brownish blood;","160","","N","","","Y","2","2013","","","","","","Fecal swab data available","4.0","3.0","2","","N",NA,NA,"N","","",""
"2013-06-30","MDM","Y","12","Schaap","65","1.0","0.0","2600-54712","2600-54707","2591-02802","Y","58","60","","19.26","","blood red, but pale;","160","","N","","","Y","3","2013","","","","","","Fecal swab data available","4.0","3.0","2","","N",NA,NA,"N","","",""
"2013-06-30","MDM","Y","12","Schaap","15","1.0","","2540-46014","2600-27354","2591-02803","Y","55","15","","20.09","",";","","","N","","","Y","1","2013","","","","","","Fecal swab data available","5.0","5.0","","","N",NA,NA,"N","","",""
"2013-06-30","MDM","Y","12","Schaap","15","1.0","","2540-46014","2600-27354","2591-02804","Y","61","7","","21.7","",";","","","N","","","Y","2","2013","","","","","","Fecal swab data available","5.0","5.0","","","N",NA,NA,"N","","",""
"2013-06-30","MDM","Y","12","Schaap","15","1.0","","2540-46014","2600-27354","2591-02805","Y","59","3","","22.43","","Slightly brown blood;","","","N","","","Y","3","2013","","","","","","Fecal swab data available","5.0","5.0","","","N",NA,NA,"N","","",""
"2013-06-30","MDM","Y","12","Schaap","15","1.0","","2540-46014","2600-27354","2591-02806","Y","58","1","","21.69","",";","","","N","","","Y","4","2013","","","","","","Fecal swab data available","5.0","5.0","","","N",NA,NA,"N","","",""
"2013-06-30","MDM","Y","12","Schaap","15","1.0","","2540-46014","2600-27354","2591-02807","Y","60","8","","20.96","",";","","","N","","","Y","5","2013","","","","","","Fecal swab data available","5.0","5.0","","","N",NA,NA,"N","","",""
"2013-07-04","","Y","12","Golden Grizzly","107","2.0","0.0","2640-97002","2640-97007","2591-02808","Y","52","0","","14.98","",";","0","","N","","","Y","1","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-07-04","","Y","12","Golden Grizzly","107","2.0","0.0","2640-97002","2640-97007","2591-02809","Y","50","0","","14.42","",";","0","","N","","","Y","2","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-07-04","","Y","12","Golden Grizzly","107","2.0","0.0","2640-97002","2640-97007","2591-02810","Y","46","0","","13.88","",";","0","","N","","","Y","3","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-07-07","?","Y","12","Schaap","49","1.0","","2600-54765","UNB","2591-02811","Y","55","0","","17.55","",";","","leach worms","N","","","Y","1","2013","","","","","","Fecal swab data available","4.0","4.0","","","N",NA,NA,"N","","",""
"2013-07-07","?","Y","12","Schaap","49","1.0","","2600-54765","UNB","2591-02812","Y","57","0","","18.52","","leach worms in nostrils;","","Leach worms","N","","","Y","2","2013","","","","","","Fecal swab data available","4.0","4.0","","","N",NA,NA,"N","","",""
"2013-07-07","?","Y","12","Schaap","49","1.0","","2600-54765","UNB","2591-02813","Y","57","0","","18.23","",";","","Leach worms","N","","","Y","3","2013","","","","","","Fecal swab data available","4.0","4.0","","","N",NA,NA,"N","","",""
"2013-07-07","?","Y","12","Schaap","49","1.0","","2600-54765","UNB","2591-02814","Y","48","0","","17.23","",";","","Leach worms","N","","","Y","4","2013","","","","","","Fecal swab data available","4.0","4.0","","","N",NA,NA,"N","","",""
"2013-07-08","","Y","12","Golden Grizzly","104","1.0","0.0","2600-54776","2640-97004","2591-02815","Y","49","1","","13.74","",";","0","","N","","","Y","1","2013","","","","","","Fecal swab data available","4.0","4.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","12","Golden Grizzly","104","1.0","0.0","2600-54776","2640-97004","2591-02816","Y","50","2","","13.95","",";","0","","N","","","Y","2","2013","","","","","","Fecal swab data available","4.0","4.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","12","Golden Grizzly","37","1.0","0.0","2600-27251","2540-98724","2591-02817","Y","56","0","","15.96","",";","","","N","","","Y","1","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","12","Golden Grizzly","37","1.0","0.0","2600-27251","2540-98724","2591-02818","Y","58.5","1","","16.12","",";","","","N","","","Y","2","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","12","Golden Grizzly","37","1.0","0.0","2600-27251","2540-98724","2591-02819","Y","57","0","","16.93","",";","","","N","","","Y","3","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","12","Golden Grizzly","37","1.0","0.0","2600-27251","2540-98724","2591-02820","Y","52","1","","16.18","",";","","","N","","","Y","4","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","12","Golden Grizzly","37","1.0","0.0","2600-27251","2540-98724","2591-02821","Y","44","0","","13.92","",";","","","N","","","Y","5","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-07-22","","Y","12","Golden Grizzly","52","1.0","1.0","2640-97013","2600-27689","2591-02825","Y","47","0","","18.24","",";","0","","N","","","Y","1","2013","","","","","","Fecal swab data available","4.0","3.0","0","","N",NA,NA,"N","","",""
"2013-07-22","","Y","12","Golden Grizzly","52","1.0","1.0","2640-97013","2600-27689","2591-02826","Y","53","0","","18.3","",";","0","","N","","","Y","2","2013","","","","","","Fecal swab data available","4.0","3.0","0","","N",NA,NA,"N","","",""
"2013-08-02","MDM","Y","12","Golden Grizzly","68","1.0","0.0","2600-54782","2521-27483","2591-02827","Y","64","0","","18.06","",";","0","","N","","","Y","1","2013","","","","","","Fecal swab data available","4.0","4.0","0","","N",NA,NA,"N","","",""
"2013-08-02","MDM","Y","12","Golden Grizzly","68","1.0","0.0","2600-54782","2521-27483","2591-02828","Y","53","0","","17.89","",";","0","","N","","","Y","2","2013","","","","","","Fecal swab data available","4.0","4.0","0","","N",NA,NA,"N","","",""
"2013-08-02","MDM","Y","12","Golden Grizzly","68","1.0","0.0","2600-54782","2521-27483","2591-02829","Y","68","0","","18.76","",";","0","","N","","","Y","3","2013","","","","","","Fecal swab data available","4.0","4.0","0","","N",NA,NA,"N","","",""
"2013-08-02","MDM","Y","12","Golden Grizzly","68","1.0","0.0","2600-54782","2521-27483","2591-02830","Y","48","0","","16.74","",";","0","","N","","","Y","4","2013","","","","","","Fecal swab data available","4.0","4.0","0","","N",NA,NA,"N","","",""
"2013-08-03","MDM","Y","12","Golden Grizzly","16","1.0","0.0","2540-98883","2600-27444","2591-02831","Y","66","1","","17.36","",";","0","","N","","","Y","1","2013","","","","","","Fecal swab data available","4.0","4.0","0","","N",NA,NA,"N","","",""
"2013-08-03","MDM","Y","12","Golden Grizzly","16","1.0","0.0","2540-98883","2600-27444","2591-02832","Y","62","0","","17.48","",";","0","","N","","","Y","2","2013","","","","","","Fecal swab data available","4.0","4.0","0","","N",NA,NA,"N","","",""
"2013-08-03","MDM","Y","12","Golden Grizzly","16","1.0","0.0","2540-98883","2600-27444","2591-02833","Y","62","1","","17.52","",";","0","","N","","","Y","3","2013","","","","","","Fecal swab data available","4.0","4.0","0","","N",NA,NA,"N","","",""
